user_name,user_location,user_followers,user_friends,user_verified,date,text,hashtags,source,language,is_retweet
Jef,Naast de buren,3317,3378,False,2021-04-22 06:05:00,"Bananen Republiek toestanden in onze Nederlandse Politiek. #toeslagenaffaire

Weg met die lui.........#pvv #fvd #vvd

Aan Herman Tjeenk Willink https://t.co/swIdrzaV2E","['toeslagenaffaire', 'pvv', 'fvd']",Twitter Web App,nl,False
snif,,23,74,False,2021-04-22 06:04:17,@FvdMosselaar Doch hebben de vice- en voorzitter van de kamercommissie #toeslagenaffaire de notulen ingezien. Het zou dan toch verbazingwekkend zijn dat ze tijdens de verhoren niet hebben aangegeven dat antwoorden niet in lijn zijn met de notulen.,['toeslagenaffaire'],Twitter for iPhone,nl,False
wittegeitnie,"Helmond, Nederland",138,545,False,2021-04-22 06:04:07,"Hoe langer de kabinetsformatie gaat duren, hoe meer schandalen en leugens zullen opduiken,  hoe meer mensen #nieuweverkiezingen wensen! #toeslagenaffaire #ruttefunctieelders",,Twitter for Android,nl,False
Bernhard Hammer,Hasselt,249,128,False,2021-04-22 06:02:16,"Zeg ik het goed als ik zeg dat elke partij met of de C of D in partijnaam niet deugt??? #toeslagenaffaire
#D66 #CDA #CU #VVD","['toeslagenaffaire', 'D66', 'CDA', 'CU', 'VVD']",Twitter for Android,nl,False
danny verhalle,,78,212,False,2021-04-22 06:00:58,"Mooi om deze man zijn stinkende best te zien doen om het vertrouwen in hem weer terug te winnen! Je zou alle @VVD stemmers toch acuut geheugenverlies toewensen. #toeslagenaffaire #omtzigtgate #sensibiliseren 
https://t.co/oMLNJ39PLC",,Twitter Web App,nl,False
Rene,"Amsterdam, Nederland",53,477,False,2021-04-22 06:00:57,Rutte na notulen-lek: ’Niks vreemds of onoorbaars gebeurd’ https://t.co/DkXG4lkLn7 via @Telegraaf Leugen op leugen van @SigridKaag en @MinPres #toeslagenaffaire,,Twitter for iPhone,nl,False
Robbie Tervoort,,0,1,False,2021-04-22 06:00:52,"@SigridKaag #toeslagenaffaire @D66 
Wat bent u toch een onbetrouwbaar mens.
U wist van de leugens van het kabinet, u wist het.
Dus 'Nieuwe leiderschap, 'Hier scheiden onze wegen', 'Open en transparant' zijn hypocriete leugens.
Red Nederland en stap op 😡",['toeslagenaffaire'],Twitter Web App,nl,False
Sjtucheliezer ⭕️,In het diepe zuije van NL,74,112,False,2021-04-22 06:00:51,@F_azarkan @pieterkleinrtl Goed bezig om stokje #toeslagenaffaire over te nemen.,['toeslagenaffaire'],Twitter for iPhone,nl,False
Mischa 🇳🇱🇸🇷👨🏽‍🍳🎥📸🎸,,1321,1455,False,2021-04-22 06:00:48,Kaag herinnert zich ook al niks meer. Het is net een virus! Zeer aanstekelijk! Misschien moet ze ook snel een arsenicaprik. #toeslagenaffaire,,Twitter for iPhone,nl,False
Gijs Visser ♻️,,220,314,False,2021-04-22 06:00:34,Notulen van de ministerraad worden 25 jaar geheim gehouden. Maar wordt alles wel opgeschreven? Deze zoveelste affaire rond openbaarheid schaadt het vertrouwen in de politiek #toeslagenaffaire #ruttedoctrine  https://t.co/Xm2qqkPhNR,,Twitter for iPhone,nl,False
Piczgalore,,15,3,False,2021-04-22 06:00:03,Goedemorgen Afghanistan #EarthDay #studieschuld #toeslagenaffaire https://t.co/gtEdA9bR0c,"['EarthDay', 'studieschuld', 'toeslagenaffaire']",piczgalore,nl,False
Op1,Amsterdam,320863,1405,False,2021-04-22 06:00:01,"Terugkijken: @JoostVullings en @RenskeLeijten over de explosieve onthullingen over de #toeslagenaffaire. #Op1 

https://t.co/ecFmb5vpha","['toeslagenaffaire', 'Op1']",TweetDeck,nl,False
Erik Wim During,Nederland,287,317,False,2021-04-22 05:59:24,"Die #toeslagenaffaire is klein bier vergeleken met de 'vergeetachtigheid' van het voltallige kabinet + @RIVM over #groepsimmuniteit. Dat wisten we een dik jaar geleden al, hier is nog meer hard bewijs: https://t.co/rOB3McXOFq https://t.co/9uVEh6TA5l",['toeslagenaffaire'],Twitter Web App,nl,False
Henk Overbosch,"Voorschoten, Nederland",205,193,False,2021-04-22 05:59:20,"#toeslagenaffaire Wat een berg aan #hypocrisie komt er los ! In ministerraad, college van B&amp;W en college van GS wordt natuurlijk gesproken over wat er leeft en groeit en bloeit in  parlement, gemeenteraad en prov.staten. Dat is onderdeel van besturen. Politieke partijen weten dat","['toeslagenaffaire', 'hypocrisie']",Twitter for Android,nl,False
Gien 🎗,Nederland,211,793,False,2021-04-22 05:59:19,Lees net dat we over een week pas een debat mogen verwachten... ik zat er al helemaal  klaar voor #toeslagenaffaire https://t.co/Uhw77dUz9X,['toeslagenaffaire'],Twitter for iPhone,nl,False
Ineke Scholten,,146,207,False,2021-04-22 05:58:38,Ons #kabinet is ver over de houdbaarheidsdatum. Er rest dit liefdeloze zooitje schorriemorrie nog slecht één ding opstappen. En nooit meer terugkomen #toeslagenaffaire #notulen #pieteromtzigt,['kabinet'],Twitter for Android,nl,False
denhaagtekijk,Den Haag,126,4,False,2021-04-22 05:58:33,"Het spijt mij dat ik gelogen heb, toen ik zei dat ik spijt had.
   
https://t.co/jnBGPSI7xN #pvda #d66 #pvv #vvd #sp  #denhaag #formatie2021 #kaag #fvd #pvdd #bbb #groenlinks #cda #denk #toeslagen #volt #toeslagenaffaire #omtzigtgate #hoekstra","['pvda', 'd66', 'pvv', 'vvd']",Twitter Web App,nl,False
GewoonMaarEenMening,,1,1,False,2021-04-22 05:58:17,#toeslagenaffaire als je terugkijkt moet je tot de conclusie komen dat alleen Lodewijk Asscher de juiste conclusie heeft getrokken uit zijn rol in de toeslagenaffaire. Het wordt tijd dat de andere hoofdrolspelers zijn voorbeeld gaan volgen.,['toeslagenaffaire'],Twitter for iPhone,nl,False
Mark van Berlo,Utrecht,58,135,False,2021-04-22 05:56:37,"Hup, naar Niger jullie. En snel een beetje. #toeslagenaffaire https://t.co/UNzxVx5WJo",['toeslagenaffaire'],Twitter for Android,nl,False
Ernst Pietersen,Nederland,2021,2300,False,2021-04-22 05:56:35,"#toeslagenaffaire  #Kaag Er is iedere week een ministerraad dus is het niet zo vreemd als mevrouw Kaag niet meer weet of zij er bij was in november 2019. Pffft, nooit gedacht dat ik het een keer zou opnemen voor haar :-)","['toeslagenaffaire', 'Kaag']",Twitter Web App,nl,False
Roy Hellings,Den Dungen,209,556,False,2021-04-22 05:56:30,"⁦@MinPres ik heb zelf ook indringend nagedacht: het zou machtig zijn als u nu tegenmacht ruimte geeft in #formatie. Als u voetbaltrainer, CEO bij multinational of lokaal bestuurder was geweest, had u allang functie elders⁩ #toeslagenaffaire #oprutte https://t.co/g5m2LlNjfu",['formatie'],Twitter for iPhone,nl,False
jaap steltenpool,,164,212,False,2021-04-22 05:56:13,Misschien wel de enige manier om het vertrouwen in de politiek te herstellen. #goedemorgen #toeslagenaffaire #rutte #kaag #Hoekstra https://t.co/rRE8nGJbGS,"['goedemorgen', 'toeslagenaffaire', 'rutte']",Twitter Web App,nl,False
Henk Molenaars,"Arnhem, Nederland",1222,4216,False,2021-04-22 05:55:40,"Vreemd dat dit nieuwsfeit geen onderdeel is van de @nosnieuws journaals op TV deze morgen @MarcelGelauff. Onbegrijpelijk terwijl dit voor de #formatie een grote zaak is 

Vertrouwen in formatie naar nul na nieuwe onthulling #toeslagenaffaire https://t.co/Za7IMSTqtu via @trouw",,Twitter for iPhone,nl,False
Astrid Vromans,Nederland,164,783,False,2021-04-22 05:55:40,"@mariannezw Dat je je eigen gekozen politici onder ede moet laten horen om de waarheid boven tafel te krijgen... 

En dat ze dan nog liegen. 

#klaarmee 

#toeslagenaffaire",,Twitter for iPhone,nl,False
Mattie1980,,32,93,False,2021-04-22 05:51:56,#Rutte gaat ‘zorgvuldig een brief voor de Tweede Kamer schrijven’. Hoe gaat #Rutte dit spinnen en hoe hard gaat @2eKamertweets vervolgens weer voor zijn leugens vallen? #VVD #CDA #D66 vormen samen één grote corrupte bende. #nieuweverkiezingen #toeslagenaffaire,"['Rutte', 'Rutte']",Twitter for iPhone,nl,False
Wendy,The Netherlands,342,537,False,2021-04-22 05:51:38,"Als deze bewindsvoerders terug komen dan weet ik het niet meer. Als docent maatschappijleer moet ik vertrouwen houden in de politiek, maar dat vergt nu wel mentale flexibiliteit. Ongekend. #toeslagenaffaire  https://t.co/eCiiStGV3n",,Twitter for iPhone,nl,False
Mark Jongeneel 🇳🇱,"Sliedrecht, Nederland",2273,2287,False,2021-04-22 05:51:37,@Hilda_NL Als zijn verontwaardiging TOEN echt was had #Hoekstra de motie van wantrouwen tegen #Rutte gesteund. #toeslagenaffaire,"['Hoekstra', 'Rutte', 'toeslagenaffaire']",Twitter for iPhone,nl,False
Ministerie van HRM,Den Haag,7,0,False,2021-04-22 05:50:20,#complottheorie #toeslagenaffaire: was het een #coalitiepartner die lekte om voormalige #coalitie tot samenwerking te dwingen of de #oppositie? En schiet die #oppositiepartij zich niet onverwacht in de eigen voet en staat daardoor weer #buitenspel? https://t.co/6qkPFFO8uu,"['complottheorie', 'toeslagenaffaire', 'coalitiepartner', 'coalitie']",Twitter for iPhone,nl,False
Paul Reus,The Netherlands,533,1044,False,2021-04-22 05:50:15,"“Terwijl: een echt integere leider hoepelt op wanneer alles wat kromgegroeid is zich niet meer recht laat praten.” #Rutte #nieuwleiderschap #toeslagenaffaire #TjeenkWillink 
https://t.co/3EKlDmE4b3",,Twitter for iPhone,nl,False
ronald brok,"Den Haag, Nederland",6009,4608,False,2021-04-22 05:49:37,"#Rutte en zijn trawanten hebben het weekend nodig om uit te zoeken welk kabinets lid voor de bus gegooid gaat worden.
#toeslagenaffaire
 https://t.co/Ihgb7mPvNj",['Rutte'],Twitter for Android,nl,False
Martijn van Butselaar🧡💙🤍,"Arnhem, Nederland",993,1808,False,2021-04-22 05:49:02,"""wie zijn toch die mensen"" Kaag en Rutte probeerde hier Ploumen nog de les te lezen. Paar weken later wordt dit een #bewaartweet #toeslagenaffaire https://t.co/ijnQoUUjGv",,Twitter for Android,nl,False
Jay E. Des(In-)formateur in de luwte,"Juinen, Nederland",426,293,False,2021-04-22 05:48:51,"@telegraaf Dit toont aan, dat destijds toen @LodewijkA  de consequenties moest trekken van zijn betrokkenheid bij de #toeslagenaffaire , ALLE betrokken bewindslieden hadden moeten volgen: @MinPres @SigridKaag @WBHoekstra hadden niet herkiesbaar mogen zijn. Dus #nieuweverkiezingen zonder hen",,Twitter for iPhone,nl,False
Fim van de spoarbank,urk,709,604,False,2021-04-22 05:48:33,Ochochoch... @MinPres is u vroeger niet geleerd dat #eerlijkduurthetlangst ? #toeslagenaffaire,"['eerlijkduurthetlangst', 'toeslagenaffaire']",Twitter Web App,nl,False
𝗝𝗮𝗮𝗽 𝘃𝗮𝗻 𝗱𝗲𝗻 𝗛𝗲𝗹𝗺,Arnhem,42,76,False,2021-04-22 05:48:29,"@tonfvandijk Ik denk dat mede bemoeienis (grof bejegenen, ontregelend communiceren) met 's mens privéleven t.b.v. politieke doelstellingen ook o.a. Tjeenk Willink raakt. De Diplomatie dient meer doelen, een Balkenende &amp; b.v. ook een Klaver dienen ten val te worden gebracht.

#toeslagenaffaire",,Twitter Web App,nl,False
Gerald Thus,Utrecht,560,510,False,2021-04-22 05:48:02,"Ook ik wil wel eens lezen hoe kapitalistisch Rutte over mensen tijdens #toeslagenaffaire heeft heen gewalst. Daar past geen geheimhouding bij. En laat ie maar voor de rechter verantwoording afleggen. Gebeurde ook in 1946.

https://t.co/GeMby7NYXc",['toeslagenaffaire'],Twitter Web App,nl,False
dorijntjepowerrr,,73,237,False,2021-04-22 05:47:36,"Ik heb buikpijn van die #toeslagenaffaire. Had zo gehoopt dat @SigridKaag iets briljants zou kunnen doen in een nieuw kabinet. Overigens niet op haar gestemd of #D66 en toch voel ik teleurstelling. #Rutte is toch wel echt af, maar het zal wel weer van hem afglijden.",['toeslagenaffaire'],Twitter for Android,nl,False
Matthijs Weeink,"Amsterdam, Nederland",28,94,False,2021-04-22 05:47:14,Wat mij betreft is #sensibiliseren het woord van de week #toeslagenaffaire,"['sensibiliseren', 'toeslagenaffaire']",Twitter for iPhone,nl,False
willem55,,1,0,False,2021-04-22 05:46:55,Bij nieuw leiderschap hoort “ik heb er geen actieve herinnering aan” #Kaag #toeslagenaffaire #RutteMoetWeg,"['Kaag', 'toeslagenaffaire', 'RutteMoetWeg']",Twitter for iPhone,nl,False
Robbie,Huizen NH,377,237,False,2021-04-22 05:45:57,"Wat er ook gebeurt, ze nemen elkaar allen mee in aanblijven of vallen... #toeslagenaffaire",['toeslagenaffaire'],Twitter Web App,nl,False
gerzijl,Anjum,44,91,False,2021-04-22 05:45:03,#toeslagenaffaire het nieuwe leiderschap #kaag https://t.co/etkAOdxTth,"['toeslagenaffaire', 'kaag']",Twitter for iPhone,nl,False
JOHN ©️ ⚓,404 - Not Found,3690,3241,False,2021-04-22 05:44:58,"Is er iemand onder jullie die in het commerciële bedrijfsleven werkt en met zoveel onwil en onkunde gewoon kan blijven zitten en zelfs nog de jaarlijkse bonus krijgt?
#toeslagenaffaire https://t.co/nNbh2PTqsD",,Twitter for Android,nl,False
Mirjam,regio Nijmegen,757,645,False,2021-04-22 05:44:52,"Marjonne maakt hier een hele goede vergelijking:

En voorts vind ik dat Rutte weg moet.

#naareerengewetenliegen
#onderdepethouden
#toeslagenaffaire 
#toeslagenschandaal
#geenactieveherinnering https://t.co/VoQydLLBhR",['naareerengewetenliegen'],Twitter for Android,nl,False
wiel jetten,on planet earth,521,1189,False,2021-04-22 05:44:42,"Blijf nog maar ff thuis, sterkte. @PieterOmtzigt 
De beerput gaat open #toeslagenaffaire",['toeslagenaffaire'],Twitter for iPad,nl,False
Frank van Zuilen,Twitter,741,409,False,2021-04-22 05:44:30,"Politieke Integriteit Poll:

Welke fractie in de Tweede Kamer durft als eerste haar eigen bewindslieden definitief op non-actief te zetten? #toeslagenaffaire

(een like is “Geen” in deze poll)

https://t.co/MOooU7NWXw",,Twitter for iPhone,nl,False
Martijn van Butselaar🧡💙🤍,"Arnhem, Nederland",993,1808,False,2021-04-22 05:43:32,"@chriszeeven @SnarfxFrans @D66 Vooralsnog? Verwacht je dat ""wie zijn toch die mensen"" Kaag nog erger wordt dan? Om in baseball termen het te verduidelijken, voor mij is ze is al 3x uitgeslagen... dus uit!

#wiezijntochdiemensen #toeslagenaffaire #dedain66 #woordendoenertoe #Kaag",,Twitter for Android,nl,False
David van der Meer,,64,268,False,2021-04-22 05:43:28,"Nu @SigridKaag, @WBHoekstra, @gertjansegers en @MinPres de politiek gaan verlaten. Op wie ga je stemmen bij de komende #verkiezingen ? #dtv #toeslagenaffaire  #Niger",,Twitter for iPhone,nl,False
R⭕b van den Berg,"Hardenberg, Nederland",194,455,False,2021-04-22 05:43:20,"@roy17031992 @wouterdewinther Klopt, ze staat op de presentielijst van elke ministerraad waar over de #toeslagenaffaire is gesproken.",['toeslagenaffaire'],Twitter for Android,nl,False
Petra,,493,298,False,2021-04-22 05:42:52,Hoe komen we zo snel mogelijk van deze pathologisch leugenaar af? #wegmetrutte #toeslagenaffaire https://t.co/aqVZN91nK3,"['wegmetrutte', 'toeslagenaffaire']",Twitter for iPhone,nl,False
René🇳🇱✌🏻,Twente en omstreken ,589,812,False,2021-04-22 05:41:47,"Waarom pikken we deze lamzak nog ?
#toeslagenaffaire #RutteMoetWeg 
#klaarmetRutte #Klaarmetkaag 
#nieuweverkiezingen !! https://t.co/c6CD397iHk","['toeslagenaffaire', 'RutteMoetWeg', 'klaarmetRutte', 'Klaarmetkaag']",Twitter for Android,nl,False
Kees Koudstaal,Baarn,33,87,False,2021-04-22 05:41:39,"#Toeslagenaffaire: #Rutte, #Kaag en #Hoekstra één pot nat. Hoezo vertrouwen in de #politiek? @MinPres @SigridKaag @WBHoekstra #boterophethoofd @PieterOmtzigt @RenskeLeijten @fokkesukke https://t.co/wbEUS6xt2f","['Toeslagenaffaire', 'Rutte', 'Kaag', 'Hoekstra', 'politiek']",Twitter Web App,nl,False
André Fransen,In een rijtjeshuis,72,27,False,2021-04-22 05:41:30,"Welkom bij deze speciale aflevering van  ‘Max Geheugentrainer’, vandaag met Mark Rutte, Sigrid Kaag en Wobke Hoekstra. #toeslagenaffaire #toeslagenschandaal #toeslagenaffaire 
https://t.co/T3eOwMuOiH",,Twitter for iPhone,nl,False
Prof Dr Ir W. Akkermans,"Den Haag, Nederland",2994,124,False,2021-04-22 05:41:10,Onze regering heeft geen hofnar nodig om hen een lachspiegel voor te houden. In de schertsvertoning die #toeslagenaffaire heet lukt het henzelf prima om voor gek te staan. #Ruttedoctrine,,Twitter for iPhone,nl,False
De Vrije Sint,Madrid,502,372,False,2021-04-22 05:40:24,"Demissionair en dement liggen in elkaars verlengde?

#toeslagenaffaire #kaag #rutte #Niger","['toeslagenaffaire', 'kaag', 'rutte', 'Niger']",Twitter for Android,nl,False
Herma,nederland,358,156,False,2021-04-22 05:39:29,Debat niet eerder dan volgende week. Natuurlijk het liefst op woensdag zodat door de versoepelingen daar de focus op ligt. #SCHANDALIG De kamer zou hier geen genoegen mee moeten nemen #toeslagenaffaire,,Twitter for Android,nl,False
Lord Raaphorst,"Zoetermeer, Nederland",323,524,False,2021-04-22 05:39:12,Ons bestuur is dus nog verrotter dan we al wisten. #toeslagenaffaire #vvd #d66 #cda #cu,"['toeslagenaffaire', 'vvd', 'd66', 'cda', 'cu']",Twitter Web App,nl,False
Halbe Kroes,"Schiermonnikoog, Nederland",38,248,False,2021-04-22 05:38:51,Misschien moet onze premier weer wat versoepelingen aankondigen. Kan ie alle rotzooi weer doen vergeten. Mooi woord hiervoor: volksverlakkerij. #toeslagenaffaire #racisme #kombij1,,Twitter for iPhone,nl,False
Jan B.,,205,686,False,2021-04-22 05:38:44,In de WOB stukken van 9 maart 2020: ‘modellering RIVM’: ‘(..) Doel: snelst mogelijke opbouw van kuddeimmuniteit’ 🤥 #toeslagenschandaal #toeslagenaffaire #groepsimmuniteit ‘gecontroleerd verspreiden’. Aan de stukken te zien zijn dit ook leugens. https://t.co/YYQuL9osE1,,Twitter for iPhone,nl,False
Anita Krijgsman,Netherlands,491,228,False,2021-04-22 05:38:22,@jos_koopman @marcelvink888 @wierdduk @telegraaf #Kaag heeft nu opeens #geheugenverlies Ze weet niet meer of ze daar bij was. #Rutte heeft ook hier vast geen actieve #herinnering meer aan en #Hoekstra houdt zich van de domme. Aan het einde houden ze elkaar toch wel weer de hand boven het hoofd.. 😡🙄 #toeslagenaffaire,"['Kaag', 'geheugenverlies']",Twitter for Android,nl,False
Mark P.,"Amsterdam, Nederland",336,655,False,2021-04-22 05:38:08,"#Koningsdag op het #Malieveld,

mochten Rutte, Kaag, Hoekstra of Van der Staaij na het weekend nog steeds geen reden zien om te vertrekken uit de politiek. 

#Toeslagenschandaal 
#toeslagenaffaire 
#wegmetRutte
#ministerraad 
#Meineed
#Omtzigt","['Koningsdag', 'Malieveld']",Twitter for iPhone,nl,False
⭕ Frits Kappers ⭕,Hoogeveen (NL),618,234,False,2021-04-22 05:38:07,"Kan @Het_OM de firma list, leugen, bedrog en als het uitkomt meineed niet gewoon vervolgen?
#klaarmetRutte #klaarmetkaag  #toeslagenaffaire https://t.co/ticTFinhDO",['klaarmetRutte'],Twitter for Android,nl,False
✳️PeP & ⭐️#wappiegenootschap,The Netherlands,17024,6334,False,2021-04-22 05:38:00,"Ik vraag mij oprecht af wat er moet gebeuren voordat het volk echt in opstand komt? Jaren van onderdrukking en corruptie en nog volgt het gros die idioten in Den Haag. Ooit was dit een mooi land. 
#toeslagenaffaire #RutteMoetWeg #coronahoax #vlaghalfstok #Nederland plat!",,Twitter for iPad,nl,False
endanziejehet,,2,4,False,2021-04-22 05:37:59,Ziejehet? Hoe kun je deze glimlach nou niet vertrouwen? Hij komt er steeds mee weg. Slimme sluwe vos. Maar het is toch echt waar: hij liegt en houdt informatie achter. Allemaal voor zijn eigen geheime politieke agenda.  #rutte #nieuweverkiezingen #toeslagenaffaire. https://t.co/FGUYT4AXQD,,Twitter Web App,nl,False
Pim Sollie,Amsterdam,282,1325,False,2021-04-22 05:37:59,"Wie liegt er meer? Mark Rutte die zegt 'ik heb er geen actieve herinnering aan' of Albert Verlinde die zegt 'ik heb respect voor iedereen'?

#op1 #toeslagenaffaire https://t.co/0ngIEPre6i",,Twitter Web App,nl,False
